lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm23_x,lm23_y,lm23_z,lm24_x,lm24_y,lm24_z,lm25_x,lm25_y,lm25_z,lm26_x,lm26_y,lm26_z,lm27_x,lm27_y,lm27_z,lm28_x,lm28_y,lm28_z
0.31854531168937683,0.8218092322349548,-0.5270913243293762,0.04474925249814987,0.7812969088554382,0.20946887135505676,0.24784591794013977,1.5483965873718262,-0.2556191682815552,0.060723334550857544,1.5269378423690796,0.25910335779190063,0.19986876845359802,1.9988826513290405,-0.42531174421310425,0.023882001638412476,2.0186331272125244,0.2752324640750885,0.20675989985466003,2.5391335487365723,-0.034533582627773285,0.0447612926363945,2.5382847785949707,0.4242142140865326
0.31784534454345703,0.8222024440765381,-0.6137746572494507,0.04593292623758316,0.7663360238075256,0.1934787929058075,0.24645574390888214,1.5420423746109009,-0.2642875015735626,0.05834118276834488,1.5287742614746094,0.2682509422302246,0.20051956176757812,2.0282108783721924,-0.4316015839576721,0.02373513951897621,2.023144245147705,0.3867524266242981,0.19677644968032837,2.5545833110809326,-0.02556721307337284,0.03353291004896164,2.545180320739746,0.6479032635688782
0.3175812363624573,0.8232548832893372,-0.617229700088501,0.04723570868372917,0.7632244825363159,0.15718060731887817,0.24508202075958252,1.5376895666122437,-0.26399293541908264,0.053923167288303375,1.5206743478775024,0.26790091395378113,0.2006722241640091,2.0350587368011475,-0.4622550904750824,0.023238815367221832,2.0257248878479004,0.3726227879524231,0.18978197872638702,2.5618600845336914,-0.06729304790496826,0.025903120636940002,2.551990509033203,0.5887801647186279
0.3174283802509308,0.8232515454292297,-0.6116390228271484,0.04812292009592056,0.7604815363883972,0.16202445328235626,0.2449396401643753,1.5349946022033691,-0.2612714171409607,0.05353114753961563,1.5240691900253296,0.2653302848339081,0.2024727165699005,2.0405704975128174,-0.4590139389038086,0.02386483922600746,2.027190685272217,0.3522648215293884,0.1900440752506256,2.566892385482788,-0.06308183073997498,0.026926467195153236,2.554718017578125,0.5465298295021057
0.3174876570701599,0.8240630030632019,-0.6126477122306824,0.04812945798039436,0.7611921429634094,0.15988925099372864,0.2426462471485138,1.5328434705734253,-0.26117202639579773,0.052895426750183105,1.529765009880066,0.2652882933616638,0.19884806871414185,2.0389246940612793,-0.47357112169265747,0.0209636352956295,2.027071475982666,0.36448055505752563,0.17791379988193512,2.56679368019104,-0.09308136999607086,0.019637206569314003,2.5544774532318115,0.568579375743866
0.318232923746109,0.8252595663070679,-0.6106699705123901,0.04817112907767296,0.7617020010948181,0.1610647588968277,0.24255076050758362,1.5330718755722046,-0.26071709394454956,0.05294930189847946,1.5316729545593262,0.26489853858947754,0.19866392016410828,2.038928270339966,-0.488914430141449,0.0197146013379097,2.0270743370056152,0.35628244280815125,0.17893630266189575,2.5691006183624268,-0.12514029443264008,0.016986247152090073,2.5556013584136963,0.5480355024337769
0.31825658679008484,0.8259575366973877,-0.6054592728614807,0.04821953922510147,0.7618227005004883,0.15727972984313965,0.23814353346824646,1.5335345268249512,-0.25982052087783813,0.05301737040281296,1.5329784154891968,0.2640147805213928,0.1958395093679428,2.0513229370117188,-0.4804575443267822,0.01783110573887825,2.0369718074798584,0.3509839177131653,0.17133665084838867,2.583082675933838,-0.10856767743825912,0.010489927604794502,2.567888021469116,0.5476255416870117
0.31828808784484863,0.8259586691856384,-0.6023180484771729,0.04835571348667145,0.7621191740036011,0.15386009216308594,0.23825471103191376,1.5324416160583496,-0.25913387537002563,0.04803583770990372,1.5209980010986328,0.2633587121963501,0.19732697308063507,2.049994468688965,-0.47633546590805054,0.017505992203950882,2.0369198322296143,0.3483601212501526,0.17321541905403137,2.581876277923584,-0.0948704332113266,0.006399585399776697,2.567819833755493,0.5428298711776733
0.31845957040786743,0.8264369368553162,-0.5998871326446533,0.04767206311225891,0.7628119587898254,0.15018445253372192,0.237836554646492,1.5319666862487793,-0.2556062936782837,0.048103686422109604,1.5260353088378906,0.2599138915538788,0.19735614955425262,2.048633098602295,-0.47776728868484497,0.016814004629850388,2.036583423614502,0.3465709388256073,0.17458800971508026,2.580989122390747,-0.0960056409239769,0.0060033490881323814,2.5673341751098633,0.5387526750564575
0.31839731335639954,0.825288712978363,-0.6184768080711365,0.047432463616132736,0.7631372213363647,0.17273473739624023,0.2388652265071869,1.5309032201766968,-0.2599166929721832,0.0490141399204731,1.5259922742843628,0.26445236802101135,0.20225286483764648,2.0486512184143066,-0.4756557047367096,0.021967457607388496,2.038229465484619,0.40740966796875,0.18308624625205994,2.5800118446350098,-0.09286601096391678,0.01842561736702919,2.567429780960083,0.6739131808280945
