lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,lm21_x,lm21_y,lm21_z,lm22_x,lm22_y,lm22_z,lm23_x,lm23_y,lm23_z,lm24_x,lm24_y,lm24_z,lm25_x,lm25_y,lm25_z,lm26_x,lm26_y,lm26_z,lm27_x,lm27_y,lm27_z,lm28_x,lm28_y,lm28_z,lm29_x,lm29_y,lm29_z,lm30_x,lm30_y,lm30_z,lm31_x,lm31_y,lm31_z,lm32_x,lm32_y,lm32_z,lm33_x,lm33_y,lm33_z
0.5053467154502869,0.5438867807388306,-0.7524352669715881,0.53140789270401,0.48453834652900696,-0.705804169178009,0.5456421971321106,0.48614418506622314,-0.7055672407150269,0.5608320832252502,0.4885077476501465,-0.7054839730262756,0.481177419424057,0.47611188888549805,-0.7093524932861328,0.4623473286628723,0.47278106212615967,-0.7084514498710632,0.4449922442436218,0.4705162048339844,-0.7086420059204102,0.5847493410110474,0.5063806176185608,-0.39167070388793945,0.41525277495384216,0.4956238567829132,-0.39257586002349854,0.530295729637146,0.6066921949386597,-0.630938708782196,0.4673078954219818,0.6018792986869812,-0.6318356990814209,0.726361870765686,0.7977452874183655,-0.21731814742088318,0.2687309980392456,0.8283811807632446,-0.2740304470062256,0.8447929620742798,1.0394482612609863,-0.2932802438735962,0.20295687019824982,1.2105177640914917,-0.3115338683128357,0.8320444822311401,1.462765097618103,-0.6505691409111023,0.20210719108581543,1.530906081199646,-0.8399314880371094,0.8526479005813599,1.568579912185669,-0.7579540610313416,0.16969648003578186,1.6442012786865234,-0.9627968072891235,0.7932811975479126,1.5611834526062012,-0.7813422083854675,0.22062835097312927,1.637912392616272,-1.0351346731185913,0.776991605758667,1.5208156108856201,-0.6802067160606384,0.24290819466114044,1.5930663347244263,-0.8904401659965515,0.6455183029174805,1.524916172027588,-0.03685091435909271,0.3538796305656433,1.5351536273956299,0.043225761502981186,0.6339296102523804,2.107151508331299,-0.0662715882062912,0.3679848611354828,2.102020263671875,-0.022216951474547386,0.6230303049087524,2.6268365383148193,0.4324362874031067,0.363772988319397,2.623676300048828,0.2952836751937866,0.6308776140213013,2.714909553527832,0.45253658294677734,0.3582349121570587,2.720729351043701,0.31042400002479553,0.5687397122383118,2.80885910987854,-0.058645837008953094,0.40864771604537964,2.7871475219726562,-0.24682673811912537
0.5060166716575623,0.5438612103462219,-1.1150563955307007,0.5316427946090698,0.4839726686477661,-1.0561197996139526,0.5460027456283569,0.48565438389778137,-1.0563281774520874,0.5612584352493286,0.48802492022514343,-1.0562087297439575,0.48140066862106323,0.47554123401641846,-1.0583527088165283,0.4628909230232239,0.4721906781196594,-1.0576610565185547,0.44575318694114685,0.47008848190307617,-1.058035135269165,0.5858005881309509,0.5061452984809875,-0.6345700621604919,0.41704678535461426,0.495099276304245,-0.6269122958183289,0.5320376753807068,0.6066575646400452,-0.9535663723945618,0.4697929918766022,0.601447343826294,-0.9516786336898804,0.7266586422920227,0.7971904277801514,-0.3364335894584656,0.27579426765441895,0.8231085538864136,-0.3717496395111084,0.8447834253311157,1.0328749418258667,-0.5257178544998169,0.20122449100017548,1.2384579181671143,-0.44197994470596313,0.847024142742157,1.3824939727783203,-1.2104774713516235,0.17859764397144318,1.5309017896652222,-1.13906729221344,0.8731549382209778,1.462255597114563,-1.388056755065918,0.14555075764656067,1.640917420387268,-1.3174803256988525,0.8241632580757141,1.4431521892547607,-1.4449231624603271,0.1916089802980423,1.6221823692321777,-1.4242020845413208,0.8014103770256042,1.418245792388916,-1.2628573179244995,0.21566763520240784,1.5817092657089233,-1.2058043479919434,0.6472018957138062,1.5344903469085693,-0.04257451742887497,0.3569999039173126,1.5424830913543701,0.04869885370135307,0.6375875473022461,2.1285533905029297,-0.1563304364681244,0.3767329156398773,2.1271419525146484,-0.1739318072795868,0.6400936841964722,2.676636219024658,0.3085816204547882,0.3774398863315582,2.676987886428833,0.11528130620718002,0.6478932499885559,2.7693893909454346,0.31481045484542847,0.3724212646484375,2.7742011547088623,0.12060284614562988,0.5871546864509583,2.8526690006256104,-0.3326342701911926,0.42093926668167114,2.8388185501098633,-0.559353232383728
0.5063812136650085,0.5438485741615295,-1.1845451593399048,0.5317250490188599,0.48371613025665283,-1.1289525032043457,0.5461685061454773,0.48540303111076355,-1.1290675401687622,0.561379075050354,0.4877315163612366,-1.1289212703704834,0.48149174451828003,0.4754602015018463,-1.132627248764038,0.4632423520088196,0.4721488952636719,-1.1319477558135986,0.44616007804870605,0.4700929820537567,-1.132345199584961,0.5859346389770508,0.5060293078422546,-0.720700204372406,0.4182163178920746,0.495107501745224,-0.720211923122406,0.5330793857574463,0.6065891981124878,-1.0281596183776855,0.47142714262008667,0.6012961268424988,-1.027762770652771,0.7265986204147339,0.7980332970619202,-0.41632574796676636,0.281991571187973,0.8201949596405029,-0.4746297001838684,0.844131350517273,1.1406059265136719,-0.49924883246421814,0.200035959482193,1.2470223903656006,-0.4402903914451599,0.846443772315979,1.394714593887329,-1.0758469104766846,0.16687935590744019,1.5406550168991089,-1.0108554363250732,0.8715978860855103,1.4817687273025513,-1.2358077764511108,0.13204213976860046,1.6469874382019043,-1.16245698928833,0.8212627172470093,1.4672013521194458,-1.3044650554656982,0.1759098470211029,1.6289085149765015,-1.2669142484664917,0.799333930015564,1.437082052230835,-1.1306471824645996,0.20122376084327698,1.5891005992889404,-1.0714890956878662,0.6474241018295288,1.5355061292648315,-0.04281932860612869,0.3589140772819519,1.54245924949646,0.04883969947695732,0.6373482346534729,2.132452964782715,-0.1549481302499771,0.37662214040756226,2.132885217666626,-0.125642329454422,0.639165997505188,2.6827406883239746,0.4141142964363098,0.37811946868896484,2.6823782920837402,0.21693465113639832,0.6468594074249268,2.7753970623016357,0.42783480882644653,0.3739055395126343,2.777249574661255,0.22948086261749268,0.5864928960800171,2.8576505184173584,-0.22750969231128693,0.4203518033027649,2.8459229469299316,-0.42391863465309143
0.5071104168891907,0.5435087084770203,-1.2153348922729492,0.5319404602050781,0.4823659062385559,-1.1609481573104858,0.5464378595352173,0.4840726852416992,-1.161087989807129,0.5616801977157593,0.48644715547561646,-1.1609166860580444,0.4816974699497223,0.4746786952018738,-1.1631215810775757,0.46362099051475525,0.47157591581344604,-1.162477731704712,0.44656673073768616,0.4698422849178314,-1.1629077196121216,0.5864619016647339,0.5056597590446472,-0.7524863481521606,0.41895097494125366,0.4950951635837555,-0.7452776432037354,0.5345327854156494,0.6064085364341736,-1.0580012798309326,0.47318753600120544,0.6009408235549927,-1.0556045770645142,0.7273566126823425,0.7990953922271729,-0.4403351843357086,0.2842223644256592,0.8202819228172302,-0.48667019605636597,0.8448367118835449,1.1585667133331299,-0.5087090134620667,0.19905248284339905,1.2506459951400757,-0.42237305641174316,0.8454491496086121,1.392748475074768,-1.0827906131744385,0.16263389587402344,1.548406720161438,-0.976897120475769,0.8706008195877075,1.4786947965621948,-1.2439305782318115,0.12816254794597626,1.6533493995666504,-1.1144304275512695,0.8189975023269653,1.462097406387329,-1.3122639656066895,0.1710091233253479,1.6347756385803223,-1.2154209613800049,0.7978184223175049,1.431897759437561,-1.1370160579681396,0.19663624465465546,1.5949993133544922,-1.0297311544418335,0.6475256085395813,1.5383734703063965,-0.04484262317419052,0.36030447483062744,1.5437064170837402,0.05061877891421318,0.6369816064834595,2.1381008625030518,-0.13366946578025818,0.3766816258430481,2.138871669769287,-0.10886935144662857,0.6384829878807068,2.6905486583709717,0.4299502968788147,0.3788829445838928,2.690211772918701,0.22913148999214172,0.6460881233215332,2.782959461212158,0.4447963833808899,0.3757587969303131,2.7842252254486084,0.24385015666484833,0.5861364006996155,2.865562915802002,-0.18673032522201538,0.4200587868690491,2.8537514209747314,-0.3902670741081238
0.5073617100715637,0.5433404445648193,-1.207884669303894,0.5320725440979004,0.4821041226387024,-1.1554681062698364,0.5466372966766357,0.48395201563835144,-1.1556545495986938,0.5619343519210815,0.4863956570625305,-1.1555235385894775,0.48176902532577515,0.4741480052471161,-1.156308650970459,0.46376538276672363,0.4710576832294464,-1.1557116508483887,0.44675225019454956,0.4694954454898834,-1.1561793088912964,0.5872005224227905,0.5057036280632019,-0.751920223236084,0.41958069801330566,0.4950782358646393,-0.7397050857543945,0.5351406335830688,0.6064033508300781,-1.051897406578064,0.473858118057251,0.6004278659820557,-1.0481102466583252,0.727243185043335,0.7996627688407898,-0.4330735206604004,0.285919725894928,0.8197211623191833,-0.4800766110420227,0.84333336353302,1.1517462730407715,-0.5182197690010071,0.19430141150951385,1.2481846809387207,-0.4228936731815338,0.8448359370231628,1.3779853582382202,-1.11796236038208,0.15610946714878082,1.548447847366333,-0.9606921076774597,0.8712360262870789,1.45999276638031,-1.2792176008224487,0.12122873216867447,1.6535650491714478,-1.0952436923980713,0.8235111236572266,1.4439709186553955,-1.3507736921310425,0.1652696281671524,1.635284662246704,-1.1960546970367432,0.8007789850234985,1.416025996208191,-1.1740070581436157,0.1913316547870636,1.5958666801452637,-1.0120450258255005,0.6448614001274109,1.5393226146697998,-0.045309267938137054,0.3602733314037323,1.5436663627624512,0.05099080130457878,0.6334043741226196,2.1392810344696045,-0.15283332765102386,0.3766191601753235,2.1379892826080322,-0.12384776771068573,0.6380788087844849,2.6913819313049316,0.34968656301498413,0.37851566076278687,2.688430070877075,0.19472280144691467,0.6454871296882629,2.784024477005005,0.35994237661361694,0.3752458691596985,2.7824556827545166,0.20445358753204346,0.5859148502349854,2.864718437194824,-0.2725788950920105,0.4193691611289978,2.8513386249542236,-0.44729113578796387
0.5076573491096497,0.543241560459137,-1.185117483139038,0.5322444438934326,0.48196908831596375,-1.1340954303741455,0.5468770265579224,0.48393043875694275,-1.1342805624008179,0.5621692538261414,0.48639917373657227,-1.1341736316680908,0.48192715644836426,0.473876029253006,-1.1331350803375244,0.46399974822998047,0.4708598852157593,-1.1325209140777588,0.44698524475097656,0.46942025423049927,-1.1329667568206787,0.5877725481987,0.5062457323074341,-0.7351914048194885,0.4199357032775879,0.4952962100505829,-0.7154109477996826,0.5355056524276733,0.6063881516456604,-1.0311307907104492,0.47416821122169495,0.600361704826355,-1.0250179767608643,0.72674161195755,0.8004974722862244,-0.4149724543094635,0.2878536581993103,0.8192323446273804,-0.4577622413635254,0.838847815990448,1.1458770036697388,-0.5069650411605835,0.19312569499015808,1.2473220825195312,-0.4110982418060303,0.8463162183761597,1.3606504201889038,-1.1322523355484009,0.15390005707740784,1.548050045967102,-0.909807026386261,0.8775029182434082,1.4371105432510376,-1.2955585718154907,0.11862156540155411,1.6532180309295654,-1.0511624813079834,0.8340798616409302,1.4228044748306274,-1.3681299686431885,0.16228961944580078,1.6352813243865967,-1.1728088855743408,0.8087449073791504,1.3964269161224365,-1.1896177530288696,0.18859925866127014,1.5958551168441772,-0.9707687497138977,0.6422773003578186,1.5395565032958984,-0.046187687665224075,0.360331654548645,1.542456030845642,0.051756132394075394,0.6296721696853638,2.1384599208831787,-0.17153170704841614,0.3765231668949127,2.13687801361084,-0.11175195127725601,0.6349976658821106,2.6885898113250732,0.31747710704803467,0.3782047629356384,2.685351610183716,0.20825549960136414,0.6418782472610474,2.7813682556152344,0.3279121518135071,0.37485331296920776,2.7793002128601074,0.21745112538337708,0.5832008719444275,2.8612582683563232,-0.29543840885162354,0.4178428649902344,2.8478055000305176,-0.42405757308006287
0.5081638693809509,0.5430976152420044,-1.1961172819137573,0.5323326587677002,0.4818802773952484,-1.1448478698730469,0.5469416379928589,0.48391658067703247,-1.145023226737976,0.5621827840805054,0.4864039719104767,-1.1449403762817383,0.48232001066207886,0.4737164378166199,-1.146740436553955,0.4645778238773346,0.4707666039466858,-1.1461647748947144,0.44757962226867676,0.4693986475467682,-1.1466188430786133,0.5877753496170044,0.506571888923645,-0.7432183027267456,0.42040103673934937,0.4955701231956482,-0.7369847297668457,0.5358409881591797,0.6062591671943665,-1.040637493133545,0.47488099336624146,0.6000004410743713,-1.0383832454681396,0.725807785987854,0.8003606200218201,-0.41327595710754395,0.2906319797039032,0.8179208040237427,-0.47873908281326294,0.8372052907943726,1.1396420001983643,-0.4914596676826477,0.19245652854442596,1.2434918880462646,-0.4311102330684662,0.849748969078064,1.3471496105194092,-1.0944979190826416,0.1537363976240158,1.5477442741394043,-0.9108718037605286,0.8846969604492188,1.4203637838363647,-1.2513935565948486,0.11815210431814194,1.6529604196548462,-1.0521845817565918,0.8439094424247742,1.406687617301941,-1.323957085609436,0.16151300072669983,1.6353102922439575,-1.1709243059158325,0.8172053098678589,1.38294517993927,-1.150824785232544,0.18818481266498566,1.5960252285003662,-0.9725235104560852,0.6421455144882202,1.538870096206665,-0.04470587521791458,0.3623027205467224,1.540144681930542,0.05011763051152229,0.62937992811203,2.137763023376465,-0.16443434357643127,0.3770788311958313,2.135895013809204,-0.10765478760004044,0.634861171245575,2.686001777648926,0.31727272272109985,0.37888601422309875,2.683089017868042,0.19841809570789337,0.641677975654602,2.7783315181732178,0.32803577184677124,0.37523409724235535,2.776869297027588,0.20603199303150177,0.5828092098236084,2.8590877056121826,-0.28446173667907715,0.41763678193092346,2.845550060272217,-0.4315820336341858
0.5094043612480164,0.5428301095962524,-1.1644166707992554,0.5326205492019653,0.4817262887954712,-1.109176516532898,0.5470842123031616,0.4838196635246277,-1.1094368696212769,0.5622022747993469,0.4863438308238983,-1.1094156503677368,0.4832460880279541,0.4735330045223236,-1.1114765405654907,0.46573853492736816,0.47061973810195923,-1.110861897468567,0.4487434923648834,0.4693002998828888,-1.1113327741622925,0.5874673128128052,0.5065794587135315,-0.6989781856536865,0.42081159353256226,0.4956287443637848,-0.6940269470214844,0.5364389419555664,0.6058530211448669,-1.0048917531967163,0.476245254278183,0.5993473529815674,-1.003125786781311,0.7240787744522095,0.8001290559768677,-0.3955458998680115,0.2915695011615753,0.8151768445968628,-0.45963841676712036,0.8293913006782532,1.1360670328140259,-0.4824364185333252,0.1916550099849701,1.2334868907928467,-0.42951130867004395,0.8493024110794067,1.3569881916046143,-1.1111071109771729,0.15536507964134216,1.5296601057052612,-0.9228237867355347,0.8838807940483093,1.4364830255508423,-1.2846826314926147,0.12064491212368011,1.6336712837219238,-1.0816582441329956,0.8433837890625,1.4226914644241333,-1.3707202672958374,0.16453319787979126,1.6119897365570068,-1.1989824771881104,0.8167076110839844,1.3958688974380493,-1.1755174398422241,0.19041867554187775,1.5739272832870483,-0.9867253303527832,0.6380823254585266,1.539108395576477,-0.04475203529000282,0.361121267080307,1.538429856300354,0.05014486983418465,0.6190782785415649,2.1375622749328613,-0.1804949939250946,0.36976268887519836,2.1340928077697754,-0.10328249633312225,0.6230796575546265,2.6845755577087402,0.29718276858329773,0.37080371379852295,2.6828978061676025,0.20158974826335907,0.6285915374755859,2.7765257358551025,0.30660775303840637,0.36586061120033264,2.7755966186523438,0.20880253612995148,0.5745758414268494,2.8539555072784424,-0.321243017911911,0.4085559844970703,2.8436570167541504,-0.4406205117702484
0.5104218125343323,0.542792022228241,-1.1954033374786377,0.5329083204269409,0.4816719889640808,-1.1371688842773438,0.5472482442855835,0.48379793763160706,-1.1374485492706299,0.5622140169143677,0.4863303005695343,-1.1373815536499023,0.48367005586624146,0.4733753502368927,-1.1410433053970337,0.4660974442958832,0.4704626798629761,-1.1405211687088013,0.44913166761398315,0.46915414929389954,-1.1410293579101562,0.5865682363510132,0.5065361857414246,-0.7103496193885803,0.4210073947906494,0.49563437700271606,-0.7142953276634216,0.5367501974105835,0.6057108044624329,-1.029886245727539,0.4768754839897156,0.5990852117538452,-1.0309827327728271,0.7209607362747192,0.7987411618232727,-0.39384129643440247,0.2922234535217285,0.8127024173736572,-0.45143923163414,0.8295143842697144,1.1321120262145996,-0.47246503829956055,0.19088506698608398,1.2281988859176636,-0.46729737520217896,0.8495265245437622,1.30880606174469,-1.140276551246643,0.1610010415315628,1.5005886554718018,-1.0325005054473877,0.8841714859008789,1.3730335235595703,-1.3082773685455322,0.13458433747291565,1.5988578796386719,-1.195246934890747,0.8461712002754211,1.3495972156524658,-1.377249002456665,0.17371709644794464,1.5671916007995605,-1.296807885169983,0.8187108039855957,1.3318915367126465,-1.1971951723098755,0.19712242484092712,1.5334020853042603,-1.091849446296692,0.6374042630195618,1.5389684438705444,-0.03782709687948227,0.3610929846763611,1.5379202365875244,0.04306606203317642,0.6193752288818359,2.1364777088165283,-0.18685176968574524,0.3701704144477844,2.1331658363342285,-0.19576367735862732,0.6245478391647339,2.6831560134887695,0.26170939207077026,0.3739374577999115,2.6812896728515625,0.08024729043245316,0.6297100186347961,2.7750866413116455,0.26736244559288025,0.3691401183605194,2.774117946624756,0.08417434990406036,0.57838374376297,2.8537585735321045,-0.3607425093650818,0.41377705335617065,2.842747449874878,-0.5707723498344421
0.5098220109939575,0.5417925119400024,-1.1557261943817139,0.5322678685188293,0.4806869626045227,-1.1003179550170898,0.5466245412826538,0.48287397623062134,-1.1005165576934814,0.5613144040107727,0.4855130612850189,-1.1004383563995361,0.4829466938972473,0.4726855456829071,-1.1035430431365967,0.46556010842323303,0.4699510931968689,-1.102944016456604,0.4487801194190979,0.46884018182754517,-1.1033927202224731,0.5851904153823853,0.5059411525726318,-0.6939448714256287,0.4210678040981293,0.49563470482826233,-0.6861072182655334,0.5364088416099548,0.6046479940414429,-0.9980508685112,0.47660142183303833,0.5984564423561096,-0.9999005198478699,0.7212677597999573,0.7973819971084595,-0.3511022627353668,0.2941199243068695,0.8112125992774963,-0.39457470178604126,0.8291261792182922,1.0333008766174316,-0.4740476608276367,0.1907404065132141,1.2263234853744507,-0.44807496666908264,0.8610313534736633,1.304847240447998,-1.1599193811416626,0.1616632640361786,1.488108515739441,-1.0612218379974365,0.895523190498352,1.3691747188568115,-1.3271968364715576,0.13465866446495056,1.5843855142593384,-1.2260493040084839,0.8553385734558105,1.348028540611267,-1.3876816034317017,0.17439672350883484,1.5555998086929321,-1.3269212245941162,0.8282729983329773,1.3298115730285645,-1.2125256061553955,0.1978858858346939,1.521718978881836,-1.1223804950714111,0.6381728053092957,1.538145899772644,-0.03790826350450516,0.3625158667564392,1.536871314048767,0.04317440465092659,0.6235737204551697,2.1354305744171143,-0.2116761952638626,0.37545135617256165,2.132391929626465,-0.19950218498706818,0.6354721784591675,2.6820528507232666,0.20141759514808655,0.38350293040275574,2.6803669929504395,0.03556709736585617,0.6418724060058594,2.7741880416870117,0.20391945540905,0.37946176528930664,2.7735276222229004,0.03549432009458542,0.5884808897972107,2.8531153202056885,-0.4346652925014496,0.42545509338378906,2.8420188426971436,-0.6229466199874878
