lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm23_x,lm23_y,lm23_z,lm24_x,lm24_y,lm24_z,lm25_x,lm25_y,lm25_z,lm26_x,lm26_y,lm26_z,lm27_x,lm27_y,lm27_z,lm28_x,lm28_y,lm28_z
0.9349878430366516,0.5750930905342102,-0.2591586410999298,0.5169205665588379,0.6401495337486267,-0.04730609431862831,0.9117990732192993,1.4243767261505127,-0.10001834481954575,0.6029877662658691,1.445667028427124,0.10529811680316925,0.914696991443634,2.081317186355591,-0.04855438694357872,0.6234366297721863,2.1003544330596924,0.20518994331359863,0.9402376413345337,2.6536784172058105,0.49482178688049316,0.65887451171875,2.6831867694854736,0.6107470989227295
0.9276382327079773,0.5793067216873169,-0.3707374632358551,0.4990832805633545,0.6398289799690247,-0.13422662019729614,0.8862937092781067,1.4317046403884888,-0.121996209025383,0.5768104791641235,1.445146083831787,0.12700989842414856,0.8726301193237305,2.0872409343719482,-0.08065246045589447,0.5805119276046753,2.100426435470581,0.228679820895195,0.8824002146720886,2.661733865737915,0.5067572593688965,0.5919002294540405,2.6826283931732178,0.6693161725997925
0.9068622589111328,0.5777255892753601,-0.3425530195236206,0.4888766407966614,0.6369126439094543,-0.06141480803489685,0.8556267619132996,1.431683897972107,-0.17077811062335968,0.5628367066383362,1.4406031370162964,0.17525945603847504,0.8510172963142395,2.086671829223633,-0.21998043358325958,0.5737544298171997,2.098182439804077,0.35688313841819763,0.8743218183517456,2.6617777347564697,0.30425330996513367,0.5938311815261841,2.675891160964966,0.8103825449943542
0.9014269113540649,0.5780565142631531,-0.33834630250930786,0.4682934284210205,0.6399796605110168,-0.14896224439144135,0.8530044555664062,1.4305332899093628,-0.15788015723228455,0.5553648471832275,1.4392218589782715,0.16261760890483856,0.8484051823616028,2.0851848125457764,-0.1956845372915268,0.5613481402397156,2.096510648727417,0.36116012930870056,0.8684048652648926,2.6610496044158936,0.49495530128479004,0.583635687828064,2.6735565662384033,0.939550518989563
0.8976525068283081,0.5892566442489624,-0.32929667830467224,0.40962910652160645,0.6399911642074585,-0.22719880938529968,0.8110559582710266,1.4370661973953247,-0.10060669481754303,0.49455732107162476,1.4409687519073486,0.10653112828731537,0.7947672009468079,2.104015827178955,-0.05890839546918869,0.5012601613998413,2.104279041290283,0.14997774362564087,0.7924892902374268,2.6885557174682617,0.6132590770721436,0.507995069026947,2.691906213760376,0.6023648977279663
0.88780677318573,0.6019775867462158,-0.32461386919021606,0.39328324794769287,0.6408005356788635,-0.27209168672561646,0.7925184965133667,1.4599018096923828,-0.08195439726114273,0.4703957140445709,1.4571813344955444,0.0884324386715889,0.7675042152404785,2.136563539505005,-0.06090425327420235,0.4691496789455414,2.132905960083008,0.07905366271734238,0.7530080676078796,2.731201410293579,0.5733285546302795,0.46146854758262634,2.733577251434326,0.479821115732193
0.885995090007782,0.6163460612297058,-0.47892260551452637,0.3901054263114929,0.6428048610687256,-0.46182602643966675,0.7938975691795349,1.4652416706085205,-0.08076246827840805,0.4764435291290283,1.4610902070999146,0.08699231594800949,0.7675905823707581,2.1428472995758057,-0.06273463368415833,0.4714502692222595,2.1395037174224854,0.10905130207538605,0.7547874450683594,2.739185333251953,0.6227890253067017,0.46632760763168335,2.7409791946411133,0.5504282712936401
0.8757210969924927,0.6189845204353333,-0.47037211060523987,0.3835532069206238,0.6437509655952454,-0.5357659459114075,0.7757830023765564,1.4634450674057007,-0.060667574405670166,0.45783787965774536,1.4605423212051392,0.06713975965976715,0.7490203380584717,2.139622449874878,0.02698487974703312,0.44936805963516235,2.1380527019500732,0.11493127048015594,0.7317096590995789,2.7337419986724854,0.7751144766807556,0.43578997254371643,2.739797830581665,0.6195339560508728
0.8700588941574097,0.6189624071121216,-0.47659268975257874,0.3808329701423645,0.6454203128814697,-0.5047956705093384,0.7809604406356812,1.4634970426559448,-0.06583727896213531,0.4664103090763092,1.4613416194915771,0.0721491128206253,0.7543693780899048,2.139730215072632,0.023307038471102715,0.45725879073143005,2.141564130783081,0.13029071688652039,0.7352229952812195,2.737929582595825,0.7058449983596802,0.44920629262924194,2.743504524230957,0.6763336658477783
0.8695317506790161,0.6215260624885559,-0.47680068016052246,0.3785494267940521,0.6456124782562256,-0.4888038635253906,0.7756526470184326,1.4719321727752686,-0.07034709304571152,0.46192407608032227,1.4663621187210083,0.0764579027891159,0.7416712045669556,2.149729013442993,0.015758506953716278,0.4446263313293457,2.1465752124786377,0.1280711144208908,0.7195964455604553,2.750300645828247,0.6747125387191772,0.43258804082870483,2.747588872909546,0.6461008191108704
